Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName
0 days 01:16:38.934000,ANT,12,0 days 00:01:24.037000,10.0,1.0,,,0 days 00:00:29.723000,0 days 00:00:17.879000,0 days 00:00:36.435000,0 days 01:15:44.728000,0 days 01:16:02.607000,0 days 01:16:39.042000,265.0,309.0,296.0,298.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:15:14.897000,2026-03-08 04:16:21.520,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:18:02.824000,ANT,12,0 days 00:01:23.890000,11.0,1.0,,,0 days 00:00:29.711000,0 days 00:00:17.822000,0 days 00:00:36.357000,0 days 01:17:08.753000,0 days 01:17:26.575000,0 days 01:18:02.932000,261.0,310.0,294.0,298.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:16:38.934000,2026-03-08 04:17:45.557,16,4.0,False,,False,False,Australian Grand Prix
0 days 01:20:12.506000,ANT,12,0 days 00:02:09.682000,12.0,1.0,,0 days 01:19:53.658000,0 days 00:00:40.974000,0 days 00:00:29.373000,0 days 00:00:59.335000,0 days 01:18:43.906000,0 days 01:19:13.279000,0 days 01:20:12.614000,224.0,145.0,,165.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:18:02.824000,2026-03-08 04:19:09.447,6,5.0,False,,False,False,Australian Grand Prix
0 days 01:22:10.197000,ANT,12,0 days 00:01:57.691000,13.0,2.0,0 days 01:20:14.928000,,0 days 00:00:43.264000,0 days 00:00:28.321000,0 days 00:00:46.106000,0 days 01:20:55.878000,0 days 01:21:24.199000,0 days 01:22:10.305000,211.0,121.0,211.0,227.0,False,HARD,1.0,True,Mercedes,0 days 01:20:12.506000,2026-03-08 04:21:19.129,67,5.0,False,,False,False,Australian Grand Prix
0 days 01:23:36.876000,ANT,12,0 days 00:01:26.679000,14.0,2.0,,,0 days 00:00:32.153000,0 days 00:00:18.212000,0 days 00:00:36.314000,0 days 01:22:42.458000,0 days 01:23:00.670000,0 days 01:23:36.984000,266.0,301.0,286.0,226.0,False,HARD,2.0,True,Mercedes,0 days 01:22:10.197000,2026-03-08 04:23:16.820,71,5.0,False,,False,False,Australian Grand Prix
0 days 01:25:00.163000,ANT,12,0 days 00:01:23.287000,15.0,2.0,,,0 days 00:00:29.346000,0 days 00:00:17.730000,0 days 00:00:36.211000,0 days 01:24:06.330000,0 days 01:24:24.060000,0 days 01:25:00.271000,267.0,310.0,316.0,295.0,True,HARD,3.0,True,Mercedes,0 days 01:23:36.876000,2026-03-08 04:24:43.499,1,5.0,False,,False,True,Australian Grand Prix
0 days 01:26:23.781000,ANT,12,0 days 00:01:23.618000,16.0,2.0,,,0 days 00:00:29.345000,0 days 00:00:17.992000,0 days 00:00:36.281000,0 days 01:25:29.616000,0 days 01:25:47.608000,0 days 01:26:23.889000,255.0,295.0,289.0,292.0,False,HARD,4.0,True,Mercedes,0 days 01:25:00.163000,2026-03-08 04:26:06.786,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:27:47.041000,ANT,12,0 days 00:01:23.260000,17.0,2.0,,,0 days 00:00:29.460000,0 days 00:00:17.930000,0 days 00:00:35.870000,0 days 01:26:53.349000,0 days 01:27:11.279000,0 days 01:27:47.149000,261.0,301.0,293.0,294.0,True,HARD,5.0,True,Mercedes,0 days 01:26:23.781000,2026-03-08 04:27:30.404,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:29:18.023000,ANT,12,0 days 00:01:30.982000,18.0,2.0,,,0 days 00:00:29.138000,0 days 00:00:17.897000,0 days 00:00:43.947000,0 days 01:28:16.287000,0 days 01:28:34.184000,0 days 01:29:18.131000,252.0,298.0,227.0,296.0,False,HARD,6.0,True,Mercedes,0 days 01:27:47.041000,2026-03-08 04:28:53.664,126,4.0,False,,False,False,Australian Grand Prix
0 days 01:31:13.357000,ANT,12,0 days 00:01:55.334000,19.0,2.0,,,0 days 00:00:40.684000,0 days 00:00:24.847000,0 days 00:00:49.803000,0 days 01:29:58.815000,0 days 01:30:23.662000,0 days 01:31:13.465000,189.0,223.0,209.0,196.0,False,HARD,7.0,True,Mercedes,0 days 01:29:18.023000,2026-03-08 04:30:24.646,6,4.0,False,,False,False,Australian Grand Prix
0 days 01:32:41.836000,ANT,12,0 days 00:01:28.479000,20.0,2.0,,,0 days 00:00:34.654000,0 days 00:00:17.884000,0 days 00:00:35.941000,0 days 01:31:48.119000,0 days 01:32:06.003000,0 days 01:32:41.944000,265.0,297.0,297.0,224.0,False,HARD,8.0,True,Mercedes,0 days 01:31:13.357000,2026-03-08 04:32:19.980,671,4.0,False,,False,False,Australian Grand Prix
0 days 01:34:04.617000,ANT,12,0 days 00:01:22.781000,21.0,2.0,,,0 days 00:00:28.955000,0 days 00:00:17.927000,0 days 00:00:35.899000,0 days 01:33:10.899000,0 days 01:33:28.826000,0 days 01:34:04.725000,267.0,298.0,287.0,298.0,True,HARD,9.0,True,Mercedes,0 days 01:32:41.836000,2026-03-08 04:33:48.459,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:35:27.479000,ANT,12,0 days 00:01:22.862000,22.0,2.0,,,0 days 00:00:28.856000,0 days 00:00:17.864000,0 days 00:00:36.142000,0 days 01:34:33.581000,0 days 01:34:51.445000,0 days 01:35:27.587000,273.0,301.0,293.0,292.0,False,HARD,10.0,True,Mercedes,0 days 01:34:04.617000,2026-03-08 04:35:11.240,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:36:50.061000,ANT,12,0 days 00:01:22.582000,23.0,2.0,,,0 days 00:00:28.958000,0 days 00:00:17.767000,0 days 00:00:35.857000,0 days 01:35:56.545000,0 days 01:36:14.312000,0 days 01:36:50.169000,264.0,288.0,294.0,294.0,True,HARD,11.0,True,Mercedes,0 days 01:35:27.479000,2026-03-08 04:36:34.102,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:38:13.283000,ANT,12,0 days 00:01:23.222000,24.0,2.0,,,0 days 00:00:29.329000,0 days 00:00:17.828000,0 days 00:00:36.065000,0 days 01:37:19.498000,0 days 01:37:37.326000,0 days 01:38:13.391000,266.0,303.0,293.0,291.0,False,HARD,12.0,True,Mercedes,0 days 01:36:50.061000,2026-03-08 04:37:56.684,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:39:37.828000,ANT,12,0 days 00:01:24.545000,25.0,2.0,,,0 days 00:00:29.326000,0 days 00:00:17.855000,0 days 00:00:37.364000,0 days 01:38:42.717000,0 days 01:39:00.572000,0 days 01:39:37.936000,260.0,298.0,294.0,296.0,False,HARD,13.0,True,Mercedes,0 days 01:38:13.283000,2026-03-08 04:39:19.906,1,3.0,False,,False,True,Australian Grand Prix
0 days 01:41:00.966000,ANT,12,0 days 00:01:23.138000,26.0,2.0,,,0 days 00:00:29.311000,0 days 00:00:17.911000,0 days 00:00:35.916000,0 days 01:40:07.247000,0 days 01:40:25.158000,0 days 01:41:01.074000,264.0,301.0,296.0,295.0,False,HARD,14.0,True,Mercedes,0 days 01:39:37.828000,2026-03-08 04:40:44.451,1,3.0,False,,False,True,Australian Grand Prix
0 days 01:42:24.069000,ANT,12,0 days 00:01:23.103000,27.0,2.0,,,0 days 00:00:29.187000,0 days 00:00:17.915000,0 days 00:00:36.001000,0 days 01:41:30.261000,0 days 01:41:48.176000,0 days 01:42:24.177000,260.0,300.0,294.0,299.0,False,HARD,15.0,True,Mercedes,0 days 01:41:00.966000,2026-03-08 04:42:07.589,1,3.0,False,,False,True,Australian Grand Prix
0 days 01:43:47.099000,ANT,12,0 days 00:01:23.030000,28.0,2.0,,,0 days 00:00:29.174000,0 days 00:00:17.872000,0 days 00:00:35.984000,0 days 01:42:53.351000,0 days 01:43:11.223000,0 days 01:43:47.207000,260.0,301.0,296.0,298.0,False,HARD,16.0,True,Mercedes,0 days 01:42:24.069000,2026-03-08 04:43:30.692,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:45:10.067000,ANT,12,0 days 00:01:22.968000,29.0,2.0,,,0 days 00:00:29.145000,0 days 00:00:17.888000,0 days 00:00:35.935000,0 days 01:44:16.352000,0 days 01:44:34.240000,0 days 01:45:10.175000,265.0,300.0,296.0,300.0,False,HARD,17.0,True,Mercedes,0 days 01:43:47.099000,2026-03-08 04:44:53.722,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:46:32.956000,ANT,12,0 days 00:01:22.889000,30.0,2.0,,,0 days 00:00:29.144000,0 days 00:00:17.803000,0 days 00:00:35.942000,0 days 01:45:39.319000,0 days 01:45:57.122000,0 days 01:46:33.064000,265.0,303.0,298.0,298.0,False,HARD,18.0,True,Mercedes,0 days 01:45:10.067000,2026-03-08 04:46:16.690,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:47:55.836000,ANT,12,0 days 00:01:22.880000,31.0,2.0,,,0 days 00:00:29.175000,0 days 00:00:17.772000,0 days 00:00:35.933000,0 days 01:47:02.239000,0 days 01:47:20.011000,0 days 01:47:55.944000,264.0,306.0,299.0,301.0,False,HARD,19.0,True,Mercedes,0 days 01:46:32.956000,2026-03-08 04:47:39.579,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:49:19.075000,ANT,12,0 days 00:01:23.239000,32.0,2.0,,,0 days 00:00:29.509000,0 days 00:00:17.780000,0 days 00:00:35.950000,0 days 01:48:25.453000,0 days 01:48:43.233000,0 days 01:49:19.183000,265.0,303.0,301.0,295.0,False,HARD,20.0,True,Mercedes,0 days 01:47:55.836000,2026-03-08 04:49:02.459,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:50:42.092000,ANT,12,0 days 00:01:23.017000,33.0,2.0,,,0 days 00:00:29.360000,0 days 00:00:17.772000,0 days 00:00:35.885000,0 days 01:49:48.543000,0 days 01:50:06.315000,0 days 01:50:42.200000,264.0,304.0,300.0,306.0,False,HARD,21.0,True,Mercedes,0 days 01:49:19.075000,2026-03-08 04:50:25.698,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:52:20.479000,ANT,12,0 days 00:01:38.387000,34.0,2.0,,,0 days 00:00:29.416000,0 days 00:00:29.491000,0 days 00:00:39.480000,0 days 01:51:11.616000,0 days 01:51:41.107000,0 days 01:52:20.587000,265.0,187.0,306.0,300.0,False,HARD,22.0,True,Mercedes,0 days 01:50:42.092000,2026-03-08 04:51:48.715,167,2.0,False,,False,False,Australian Grand Prix
0 days 01:53:43.771000,ANT,12,0 days 00:01:23.292000,35.0,2.0,,,0 days 00:00:29.604000,0 days 00:00:17.871000,0 days 00:00:35.817000,0 days 01:52:50.191000,0 days 01:53:08.062000,0 days 01:53:43.879000,264.0,299.0,297.0,304.0,False,HARD,23.0,True,Mercedes,0 days 01:52:20.479000,2026-03-08 04:53:27.102,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:55:06.636000,ANT,12,0 days 00:01:22.865000,36.0,2.0,,,0 days 00:00:29.264000,0 days 00:00:17.788000,0 days 00:00:35.813000,0 days 01:54:13.143000,0 days 01:54:30.931000,0 days 01:55:06.744000,267.0,299.0,296.0,302.0,False,HARD,24.0,True,Mercedes,0 days 01:53:43.771000,2026-03-08 04:54:50.394,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:56:29.602000,ANT,12,0 days 00:01:22.966000,37.0,2.0,,,0 days 00:00:29.271000,0 days 00:00:17.847000,0 days 00:00:35.848000,0 days 01:55:36.015000,0 days 01:55:53.862000,0 days 01:56:29.710000,265.0,299.0,295.0,301.0,False,HARD,25.0,True,Mercedes,0 days 01:55:06.636000,2026-03-08 04:56:13.259,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:57:52.591000,ANT,12,0 days 00:01:22.989000,38.0,2.0,,,0 days 00:00:29.155000,0 days 00:00:17.873000,0 days 00:00:35.961000,0 days 01:56:58.865000,0 days 01:57:16.738000,0 days 01:57:52.699000,273.0,299.0,289.0,302.0,False,HARD,26.0,True,Mercedes,0 days 01:56:29.602000,2026-03-08 04:57:36.225,1,2.0,False,,False,True,Australian Grand Prix
0 days 01:59:15.512000,ANT,12,0 days 00:01:22.921000,39.0,2.0,,,0 days 00:00:29.196000,0 days 00:00:17.847000,0 days 00:00:35.878000,0 days 01:58:21.895000,0 days 01:58:39.742000,0 days 01:59:15.620000,263.0,300.0,295.0,295.0,False,HARD,27.0,True,Mercedes,0 days 01:57:52.591000,2026-03-08 04:58:59.214,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:00:38.184000,ANT,12,0 days 00:01:22.672000,40.0,2.0,,,0 days 00:00:29.100000,0 days 00:00:17.868000,0 days 00:00:35.704000,0 days 01:59:44.720000,0 days 02:00:02.588000,0 days 02:00:38.292000,257.0,300.0,298.0,297.0,False,HARD,28.0,True,Mercedes,0 days 01:59:15.512000,2026-03-08 05:00:22.135,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:02:01.112000,ANT,12,0 days 00:01:22.928000,41.0,2.0,,,0 days 00:00:29.162000,0 days 00:00:17.803000,0 days 00:00:35.963000,0 days 02:01:07.454000,0 days 02:01:25.257000,0 days 02:02:01.220000,260.0,302.0,298.0,301.0,False,HARD,29.0,True,Mercedes,0 days 02:00:38.184000,2026-03-08 05:01:44.807,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:03:24.054000,ANT,12,0 days 00:01:22.942000,42.0,2.0,,,0 days 00:00:29.075000,0 days 00:00:17.803000,0 days 00:00:36.064000,0 days 02:02:30.295000,0 days 02:02:48.098000,0 days 02:03:24.162000,264.0,303.0,302.0,301.0,False,HARD,30.0,True,Mercedes,0 days 02:02:01.112000,2026-03-08 05:03:07.735,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:04:47.069000,ANT,12,0 days 00:01:23.015000,43.0,2.0,,,0 days 00:00:29.244000,0 days 00:00:17.820000,0 days 00:00:35.951000,0 days 02:03:53.406000,0 days 02:04:11.226000,0 days 02:04:47.177000,264.0,301.0,298.0,306.0,False,HARD,31.0,True,Mercedes,0 days 02:03:24.054000,2026-03-08 05:04:30.677,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:06:10.148000,ANT,12,0 days 00:01:23.079000,44.0,2.0,,,0 days 00:00:29.252000,0 days 00:00:17.743000,0 days 00:00:36.084000,0 days 02:05:16.429000,0 days 02:05:34.172000,0 days 02:06:10.256000,264.0,303.0,298.0,303.0,False,HARD,32.0,True,Mercedes,0 days 02:04:47.069000,2026-03-08 05:05:53.692,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:07:33.271000,ANT,12,0 days 00:01:23.123000,45.0,2.0,,,0 days 00:00:29.311000,0 days 00:00:17.763000,0 days 00:00:36.049000,0 days 02:06:39.567000,0 days 02:06:57.330000,0 days 02:07:33.379000,259.0,302.0,297.0,304.0,False,HARD,33.0,True,Mercedes,0 days 02:06:10.148000,2026-03-08 05:07:16.771,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:08:56.309000,ANT,12,0 days 00:01:23.038000,46.0,2.0,,,0 days 00:00:29.350000,0 days 00:00:17.698000,0 days 00:00:35.990000,0 days 02:08:02.729000,0 days 02:08:20.427000,0 days 02:08:56.417000,261.0,303.0,299.0,301.0,False,HARD,34.0,True,Mercedes,0 days 02:07:33.271000,2026-03-08 05:08:39.894,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:10:19.375000,ANT,12,0 days 00:01:23.066000,47.0,2.0,,,0 days 00:00:29.276000,0 days 00:00:17.687000,0 days 00:00:36.103000,0 days 02:09:25.693000,0 days 02:09:43.380000,0 days 02:10:19.483000,265.0,306.0,298.0,301.0,False,HARD,35.0,True,Mercedes,0 days 02:08:56.309000,2026-03-08 05:10:02.932,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:11:42.367000,ANT,12,0 days 00:01:22.992000,48.0,2.0,,,0 days 00:00:29.415000,0 days 00:00:17.461000,0 days 00:00:36.116000,0 days 02:10:48.898000,0 days 02:11:06.359000,0 days 02:11:42.475000,266.0,313.0,292.0,301.0,False,HARD,36.0,True,Mercedes,0 days 02:10:19.375000,2026-03-08 05:11:25.998,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:13:05.612000,ANT,12,0 days 00:01:23.245000,49.0,2.0,,,0 days 00:00:29.403000,0 days 00:00:17.728000,0 days 00:00:36.114000,0 days 02:12:11.878000,0 days 02:12:29.606000,0 days 02:13:05.720000,262.0,303.0,292.0,295.0,False,HARD,37.0,True,Mercedes,0 days 02:11:42.367000,2026-03-08 05:12:48.990,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:14:28.515000,ANT,12,0 days 00:01:22.903000,50.0,2.0,,,0 days 00:00:29.148000,0 days 00:00:17.703000,0 days 00:00:36.052000,0 days 02:13:34.868000,0 days 02:13:52.571000,0 days 02:14:28.623000,262.0,303.0,294.0,298.0,False,HARD,38.0,True,Mercedes,0 days 02:13:05.612000,2026-03-08 05:14:12.235,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:15:51.140000,ANT,12,0 days 00:01:22.625000,51.0,2.0,,,0 days 00:00:29.108000,0 days 00:00:17.706000,0 days 00:00:35.811000,0 days 02:14:57.731000,0 days 02:15:15.437000,0 days 02:15:51.248000,261.0,303.0,297.0,301.0,False,HARD,39.0,True,Mercedes,0 days 02:14:28.515000,2026-03-08 05:15:35.138,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:17:13.698000,ANT,12,0 days 00:01:22.558000,52.0,2.0,,,0 days 00:00:28.925000,0 days 00:00:17.654000,0 days 00:00:35.979000,0 days 02:16:20.173000,0 days 02:16:37.827000,0 days 02:17:13.806000,271.0,303.0,295.0,302.0,True,HARD,40.0,True,Mercedes,0 days 02:15:51.140000,2026-03-08 05:16:57.763,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:18:36.311000,ANT,12,0 days 00:01:22.613000,53.0,2.0,,,0 days 00:00:29.088000,0 days 00:00:17.651000,0 days 00:00:35.874000,0 days 02:17:42.894000,0 days 02:18:00.545000,0 days 02:18:36.419000,264.0,307.0,300.0,301.0,False,HARD,41.0,True,Mercedes,0 days 02:17:13.698000,2026-03-08 05:18:20.321,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:19:59.153000,ANT,12,0 days 00:01:22.842000,54.0,2.0,,,0 days 00:00:29.051000,0 days 00:00:17.580000,0 days 00:00:36.211000,0 days 02:19:05.470000,0 days 02:19:23.050000,0 days 02:19:59.261000,262.0,312.0,298.0,305.0,False,HARD,42.0,True,Mercedes,0 days 02:18:36.311000,2026-03-08 05:19:42.934,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:21:22.081000,ANT,12,0 days 00:01:22.928000,55.0,2.0,,,0 days 00:00:29.332000,0 days 00:00:17.668000,0 days 00:00:35.928000,0 days 02:20:28.593000,0 days 02:20:46.261000,0 days 02:21:22.189000,267.0,304.0,293.0,304.0,False,HARD,43.0,True,Mercedes,0 days 02:19:59.153000,2026-03-08 05:21:05.776,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:22:44.684000,ANT,12,0 days 00:01:22.603000,56.0,2.0,,,0 days 00:00:29.022000,0 days 00:00:17.718000,0 days 00:00:35.863000,0 days 02:21:51.211000,0 days 02:22:08.929000,0 days 02:22:44.792000,264.0,304.0,293.0,300.0,False,HARD,44.0,True,Mercedes,0 days 02:21:22.081000,2026-03-08 05:22:28.704,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:24:07.101000,ANT,12,0 days 00:01:22.417000,57.0,2.0,,,0 days 00:00:28.926000,0 days 00:00:17.660000,0 days 00:00:35.831000,0 days 02:23:13.718000,0 days 02:23:31.378000,0 days 02:24:07.209000,264.0,303.0,298.0,301.0,True,HARD,45.0,True,Mercedes,0 days 02:22:44.684000,2026-03-08 05:23:51.307,1,2.0,False,,False,True,Australian Grand Prix
0 days 02:25:29.754000,ANT,12,0 days 00:01:22.653000,58.0,2.0,,,0 days 00:00:29.285000,0 days 00:00:17.530000,0 days 00:00:35.838000,0 days 02:24:36.494000,0 days 02:24:54.024000,0 days 02:25:29.862000,271.0,308.0,313.0,306.0,False,HARD,46.0,True,Mercedes,0 days 02:24:07.101000,2026-03-08 05:25:13.724,1,2.0,False,,False,True,Australian Grand Prix
0 days 00:58:06.127000,RUS,63,0 days 00:01:41.815000,1.0,1.0,,,,0 days 00:00:30.136000,0 days 00:00:42.534000,,0 days 00:57:23.761000,0 days 00:58:06.322000,294.0,267.0,267.0,320.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:56:24.050000,2026-03-15 07:03:59.831,12,4.0,False,,False,False,Chinese Grand Prix
0 days 00:59:44.202000,RUS,63,0 days 00:01:38.075000,2.0,1.0,,,0 days 00:00:26.022000,0 days 00:00:29.719000,0 days 00:00:42.334000,0 days 00:58:32.180000,0 days 00:59:01.899000,0 days 00:59:44.233000,276.0,264.0,276.0,318.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:58:06.127000,2026-03-15 07:05:41.908,1,4.0,False,,False,True,Chinese Grand Prix
0 days 01:01:22.327000,RUS,63,0 days 00:01:38.125000,3.0,1.0,,,0 days 00:00:25.645000,0 days 00:00:29.980000,0 days 00:00:42.500000,0 days 01:00:09.878000,0 days 01:00:39.858000,0 days 01:01:22.358000,275.0,261.0,277.0,310.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:59:44.202000,2026-03-15 07:07:19.983,1,3.0,False,,False,True,Chinese Grand Prix
0 days 01:02:59.420000,RUS,63,0 days 00:01:37.093000,4.0,1.0,,,0 days 00:00:25.403000,0 days 00:00:29.242000,0 days 00:00:42.448000,0 days 01:01:47.761000,0 days 01:02:17.003000,0 days 01:02:59.451000,272.0,262.0,275.0,311.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:01:22.327000,2026-03-15 07:08:58.108,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:04:36.882000,RUS,63,0 days 00:01:37.462000,5.0,1.0,,,0 days 00:00:25.552000,0 days 00:00:29.402000,0 days 00:00:42.508000,0 days 01:03:25.003000,0 days 01:03:54.405000,0 days 01:04:36.913000,268.0,259.0,258.0,311.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:02:59.420000,2026-03-15 07:10:35.201,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:06:14.257000,RUS,63,0 days 00:01:37.375000,6.0,1.0,,,0 days 00:00:25.979000,0 days 00:00:29.391000,0 days 00:00:42.005000,0 days 01:05:02.892000,0 days 01:05:32.283000,0 days 01:06:14.288000,273.0,261.0,269.0,318.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:04:36.882000,2026-03-15 07:12:12.663,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:07:51.640000,RUS,63,0 days 00:01:37.383000,7.0,1.0,,,0 days 00:00:25.975000,0 days 00:00:29.362000,0 days 00:00:42.046000,0 days 01:06:40.263000,0 days 01:07:09.625000,0 days 01:07:51.671000,271.0,258.0,271.0,313.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:06:14.257000,2026-03-15 07:13:50.038,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:09:28.906000,RUS,63,0 days 00:01:37.266000,8.0,1.0,,,0 days 00:00:25.949000,0 days 00:00:29.355000,0 days 00:00:41.962000,0 days 01:08:17.620000,0 days 01:08:46.975000,0 days 01:09:28.937000,271.0,257.0,269.0,316.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:07:51.640000,2026-03-15 07:15:27.421,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:11:06.167000,RUS,63,0 days 00:01:37.261000,9.0,1.0,,,0 days 00:00:25.861000,0 days 00:00:29.513000,0 days 00:00:41.887000,0 days 01:09:54.798000,0 days 01:10:24.311000,0 days 01:11:06.198000,272.0,258.0,264.0,331.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:09:28.906000,2026-03-15 07:17:04.687,1,2.0,False,,False,True,Chinese Grand Prix
0 days 01:12:58.946000,RUS,63,0 days 00:01:52.779000,10.0,1.0,,0 days 01:12:57.297000,0 days 00:00:25.923000,0 days 00:00:29.617000,0 days 00:00:57.239000,0 days 01:11:32.121000,0 days 01:12:01.738000,0 days 01:12:58.977000,271.0,256.0,,317.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:11:06.167000,2026-03-15 07:18:41.948,124,2.0,False,,False,False,Chinese Grand Prix
0 days 01:15:41.722000,RUS,63,,11.0,2.0,0 days 01:13:20.674000,,0 days 00:00:55.148000,0 days 00:00:43.483000,0 days 00:01:04.092000,0 days 01:13:54.302000,0 days 01:14:37.768000,0 days 01:15:41.915000,135.0,197.0,224.0,232.0,False,HARD,1.0,True,Mercedes,0 days 01:12:58.946000,2026-03-15 07:20:34.727,4,4.0,False,,False,False,Chinese Grand Prix
0 days 01:18:11.389000,RUS,63,0 days 00:02:29.667000,12.0,2.0,,,0 days 00:00:43.860000,0 days 00:00:42.726000,0 days 00:01:03.081000,0 days 01:16:25.613000,0 days 01:17:08.339000,0 days 01:18:11.420000,118.0,206.0,220.0,216.0,False,HARD,2.0,True,Mercedes,0 days 01:15:41.722000,2026-03-15 07:23:17.503,4,4.0,False,,False,False,Chinese Grand Prix
